,playerID,yearID,BB,HR,RBI,SB,MVP,BA,OBP,SLG
606,winfida01,1979,85,34,118.0,15.0,1,0.3082077051926298,0.39504373177842567,0.5577889447236181
607,bassra01,1980,7,3,8.0,0.0,0,0.2857142857142857,0.38596491228070173,0.5102040816326531
608,bellbu01,1980,40,17,83.0,3.0,1,0.32857142857142857,0.37924528301886795,0.49795918367346936
609,brettge01,1980,58,24,118.0,15.0,1,0.3897550111358575,0.45436893203883494,0.6636971046770601
610,clarkja01,1980,74,22,82.0,2.0,1,0.2837528604118993,0.3824091778202677,0.517162471395881
611,coopece01,1980,39,25,122.0,17.0,1,0.3520900321543408,0.38748137108792846,0.5385852090032154
612,dawsoan01,1980,44,17,87.0,34.0,1,0.30849220103986136,0.3579277864992151,0.49220103986135183
613,easlemi01,1980,43,21,74.0,5.0,1,0.3384223918575064,0.3955056179775281,0.5826972010178118
614,gamblos01,1980,28,14,50.0,2.0,0,0.27835051546391754,0.37554585152838427,0.5670103092783505
615,guerrpe01,1980,12,7,31.0,2.0,0,0.3224043715846995,0.35858585858585856,0.4972677595628415
616,harrijo04,1980,7,2,7.0,0.0,0,0.2926829268292683,0.3877551020408163,0.5609756097560976
617,hernake01,1980,86,16,99.0,14.0,1,0.32100840336134456,0.40783744557329465,0.49411764705882355
618,hislela01,1980,14,6,16.0,1.0,0,0.2833333333333333,0.42105263157894735,0.5833333333333334
619,jacksre01,1980,83,41,111.0,1.0,1,0.29961089494163423,0.39767054908485855,0.5972762645914397
620,lacyle01,1980,28,7,33.0,18.0,0,0.3345323741007194,0.3942307692307692,0.5107913669064749
621,moraljo01,1980,22,8,36.0,0.0,0,0.3029045643153527,0.3609022556390977,0.4896265560165975
622,murphda05,1980,59,33,89.0,9.0,1,0.281195079086116,0.3486529318541997,0.5096660808435852
623,murraed02,1980,54,32,116.0,7.0,1,0.2995169082125604,0.35431918008784774,0.5185185185185185
624,oglivbe01,1980,54,41,118.0,11.0,1,0.30405405405405406,0.3621212121212121,0.5625
625,perkibr01,1980,11,2,14.0,2.0,0,0.37,0.43243243243243246,0.52
626,schmimi01,1980,89,48,121.0,12.0,1,0.2864963503649635,0.3803680981595092,0.6240875912408759
627,simmote01,1980,59,21,98.0,1.0,0,0.30303030303030304,0.37544483985765126,0.5050505050505051
628,smithre06,1980,41,15,55.0,5.0,0,0.3215434083601286,0.39226519337016574,0.5080385852090032
629,summech01,1980,52,17,60.0,4.0,0,0.2968299711815562,0.3931203931203931,0.5043227665706052
630,thompja01,1980,70,17,70.0,2.0,0,0.3173076923076923,0.43896103896103894,0.5256410256410257
631,valenel01,1980,25,13,67.0,5.0,0,0.31511254019292606,0.3673469387755102,0.5241157556270096
632,werthde01,1980,12,3,12.0,0.0,0,0.3076923076923077,0.4155844155844156,0.49230769230769234
633,woodsga01,1980,2,2,15.0,1.0,0,0.37735849056603776,0.4,0.5849056603773585
634,coopece01,1981,28,12,60.0,5.0,1,0.31971153846153844,0.36283185840707965,0.4951923076923077
635,coxte02,1981,5,2,9.0,0.0,0,0.3,0.36363636363636365,0.5
636,dawsoan01,1981,35,24,64.0,26.0,1,0.3020304568527919,0.36507936507936506,0.5532994923857868
637,diazbo01,1981,13,7,38.0,2.0,0,0.3131868131868132,0.35858585858585856,0.532967032967033
638,evansdw01,1981,85,22,71.0,3.0,1,0.2961165048543689,0.4151696606786427,0.5218446601941747
639,fostege01,1981,51,22,90.0,4.0,1,0.2946859903381642,0.3728813559322034,0.5193236714975845
640,grichbo01,1981,40,22,61.0,2.0,1,0.3039772727272727,0.37844611528822053,0.5426136363636364
641,hurdlcl01,1981,13,4,15.0,0.0,0,0.32894736842105265,0.42696629213483145,0.5526315789473685
642,kluttmi01,1981,2,5,11.0,0.0,0,0.3695652173913043,0.3958333333333333,0.6956521739130435
643,kniceal01,1981,0,2,2.0,0.0,0,0.5714285714285714,0.5714285714285714,1.4285714285714286
644,lemonch01,1981,33,9,50.0,5.0,0,0.3018292682926829,0.3835978835978836,0.49085365853658536
645,leonaje01,1981,12,4,26.0,4.0,0,0.30708661417322836,0.37142857142857144,0.5354330708661418
646,madlobi01,1981,34,6,45.0,18.0,1,0.34050179211469533,0.4125,0.4946236559139785
647,mondari01,1981,24,11,25.0,1.0,0,0.3153846153846154,0.4230769230769231,0.6076923076923076
648,murraed02,1981,40,22,78.0,2.0,1,0.29365079365079366,0.36018957345971564,0.5343915343915344
649,pacioto01,1981,35,14,66.0,13.0,1,0.32592592592592595,0.37915742793791574,0.508641975308642
650,rodriau01,1981,2,2,8.0,0.0,0,0.34615384615384615,0.37037037037037035,0.5
651,schmimi01,1981,73,31,91.0,12.0,1,0.3163841807909605,0.43548387096774194,0.6440677966101694
652,youngjo02,1981,12,4,25.0,2.0,0,0.34965034965034963,0.39751552795031053,0.5314685314685315
653,bochybr01,1982,4,2,8.0,0.0,0,0.30612244897959184,0.3584905660377358,0.5102040816326531
654,brettge01,1982,71,21,82.0,6.0,1,0.3007246376811594,0.3783783783783784,0.5054347826086957
655,burroje01,1982,45,16,48.0,1.0,0,0.2771929824561403,0.37237237237237236,0.5052631578947369
656,cartega01,1982,78,29,97.0,2.0,1,0.2926391382405745,0.38058551617873654,0.5098743267504489
657,decindo01,1982,66,30,97.0,7.0,1,0.3008695652173913,0.3686635944700461,0.5478260869565217
658,durhale01,1982,66,22,90.0,28.0,0,0.3116883116883117,0.38752052545155996,0.5213358070500927
659,dwyerji01,1982,27,6,15.0,2.0,0,0.30405405405405406,0.4067796610169492,0.49324324324324326
660,evansdw01,1982,112,32,98.0,3.0,1,0.2922824302134647,0.40193370165745856,0.5336617405582923
661,gamblos01,1982,58,18,57.0,6.0,0,0.2721518987341772,0.387434554973822,0.5221518987341772
662,guerrpe01,1982,65,32,100.0,22.0,1,0.30434782608695654,0.37808641975308643,0.5356521739130434
663,harrato01,1982,84,25,78.0,17.0,1,0.30398671096345514,0.3980028530670471,0.4900332225913621
664,jacksre01,1982,85,39,101.0,4.0,1,0.27547169811320754,0.3752012882447665,0.5320754716981132
665,lowenjo01,1982,54,24,66.0,7.0,0,0.3198757763975155,0.4146981627296588,0.6024844720496895
666,lynnfr01,1982,58,21,86.0,7.0,0,0.298728813559322,0.37407407407407406,0.5169491525423728
667,mayle01,1982,14,3,12.0,0.0,0,0.3076923076923077,0.3925233644859813,0.5054945054945055
668,mcraeha01,1982,55,27,133.0,4.0,1,0.3083197389885807,0.3688888888888889,0.5415986949429038
669,moneydo01,1982,32,16,55.0,0.0,0,0.28363636363636363,0.36038961038961037,0.5309090909090909
670,murphda05,1982,93,36,109.0,23.0,1,0.2809364548494983,0.37822349570200575,0.5066889632107023
671,murraed02,1982,70,32,110.0,7.0,1,0.31636363636363635,0.39074960127591707,0.5490909090909091
672,oliveal01,1982,61,22,109.0,5.0,1,0.33063209076175043,0.39212827988338195,0.513776337115073
673,pacioto01,1982,24,11,55.0,3.0,0,0.31151832460732987,0.36104513064133015,0.4895287958115183
674,riceji01,1982,55,24,97.0,0.0,1,0.3089005235602094,0.37460815047021945,0.493891797556719
675,roeniga01,1982,70,21,74.0,6.0,0,0.2697201017811705,0.3919491525423729,0.49872773536895676
676,schmimi01,1982,107,35,87.0,14.0,1,0.2801556420233463,0.40253565768621236,0.546692607003891
677,thompja01,1982,101,31,101.0,1.0,1,0.28363636363636363,0.39123867069486407,0.5109090909090909
678,walkegr01,1982,2,2,7.0,0.0,0,0.4117647058823529,0.47368421052631576,1.0
679,yountro01,1982,54,29,114.0,14.0,1,0.33070866141732286,0.37857142857142856,0.5779527559055118
680,aikenwi01,1983,45,23,72.0,0.0,0,0.3024390243902439,0.37336244541484714,0.5390243902439025
681,baylodo01,1983,40,21,85.0,17.0,0,0.30337078651685395,0.36134453781512604,0.4943820224719101
682,brettge01,1983,57,25,93.0,0.0,0,0.3103448275862069,0.38476190476190475,0.5625
683,davisbu02,1983,4,2,18.0,4.0,0,0.3442622950819672,0.359375,0.5081967213114754
684,dwyerji01,1983,31,8,38.0,1.0,0,0.2857142857142857,0.3815789473684211,0.5051020408163265
685,evansda01,1983,84,30,82.0,6.0,1,0.27724665391969405,0.3780687397708674,0.5162523900573613
686,fiskca01,1983,46,26,86.0,9.0,1,0.2889344262295082,0.35543278084714547,0.5184426229508197
687,guerrpe01,1983,72,32,103.0,23.0,1,0.2979452054794521,0.37349397590361444,0.5308219178082192
688,hairsje01,1983,23,5,22.0,0.0,0,0.29365079365079366,0.3973509933774834,0.5
689,hendrge01,1983,51,18,97.0,3.0,1,0.31758034026465026,0.37268128161888703,0.4933837429111531
690,hornebo01,1983,50,20,68.0,4.0,1,0.30310880829015546,0.3826879271070615,0.5284974093264249
691,hrbekke01,1983,57,16,84.0,4.0,0,0.2970873786407767,0.36597938144329895,0.4893203883495146
692,lefebjo01,1983,31,8,38.0,5.0,0,0.31007751937984496,0.3877551020408163,0.5426356589147286
693,mosebll01,1983,51,18,81.0,27.0,1,0.31539888682745826,0.37603993344425957,0.49907235621521334
694,murphda05,1983,90,36,121.0,30.0,1,0.30220713073005095,0.3930131004366812,0.5398981324278438
695,murraed02,1983,86,33,111.0,5.0,1,0.30584192439862545,0.3926470588235294,0.5378006872852233
696,nymanch01,1983,4,2,4.0,2.0,0,0.2857142857142857,0.3939393939393939,0.5
697,pettiga01,1983,7,3,6.0,8.0,0,0.29411764705882354,0.34782608695652173,0.49411764705882355
698,riceji01,1983,52,39,126.0,0.0,1,0.305111821086262,0.3613933236574746,0.549520766773163
699,ripkeca01,1983,58,27,102.0,0.0,1,0.31825037707390647,0.37052341597796146,0.5173453996983409
700,upshawi01,1983,61,27,104.0,10.0,1,0.30569948186528495,0.3726993865030675,0.5146804835924007
701,watsobo01,1983,18,6,37.0,0.0,0,0.3087248322147651,0.3764705882352941,0.4899328859060403
702,winfida01,1983,58,32,116.0,15.0,1,0.2826086956521739,0.34487951807228917,0.5133779264214047
703,youngjo02,1983,33,17,53.0,7.0,0,0.29222520107238603,0.3559322033898305,0.49865951742627346
704,yountro01,1983,72,17,80.0,12.0,1,0.3079584775086505,0.3827534039334342,0.5034602076124568
705,baineha01,1984,54,29,94.0,1.0,1,0.30404217926186294,0.3614649681528662,0.5413005272407733
706,bandoch01,1984,33,12,41.0,1.0,0,0.2909090909090909,0.377431906614786,0.5045454545454545
707,clarkja01,1984,43,11,44.0,1.0,0,0.32019704433497537,0.43373493975903615,0.5369458128078818
708,davisal01,1984,97,27,116.0,5.0,1,0.2839506172839506,0.39085545722713866,0.4973544973544973
709,davisal01,1984,97,27,116.0,5.0,0,0.2839506172839506,0.39085545722713866,0.4973544973544973
710,davisch01,1984,42,21,81.0,12.0,0,0.31462925851703405,0.36764705882352944,0.5070140280561122
711,durhale01,1984,69,23,96.0,16.0,1,0.27906976744186046,0.3686131386861314,0.5052854122621564
712,easlemi01,1984,58,27,91.0,1.0,0,0.31281198003327787,0.37593984962406013,0.5158069883527454
713,evansdw01,1984,96,32,104.0,3.0,1,0.29523809523809524,0.3880597014925373,0.5317460317460317
714,gibsoki01,1984,63,27,91.0,29.0,1,0.2824858757062147,0.36348684210526316,0.5160075329566854
715,hassero01,1984,4,2,5.0,0.0,0,0.3333333333333333,0.40540540540540543,0.5151515151515151
716,hrbekke01,1984,65,27,107.0,1.0,1,0.3112701252236136,0.3832807570977918,0.5223613595706619
717,johnscl01,1984,50,16,61.0,0.0,0,0.30362116991643456,0.39036144578313253,0.5069637883008357
718,jonesru01,1984,21,12,37.0,2.0,0,0.2837209302325581,0.3459915611814346,0.5162790697674419
719,lemonch01,1984,51,20,76.0,5.0,0,0.2868369351669941,0.3572679509632224,0.4950884086444008
720,mattido01,1984,41,23,110.0,1.0,1,0.34328358208955223,0.38073394495412843,0.5373134328358209
721,murphda05,1984,79,36,100.0,19.0,1,0.2899505766062603,0.3719247467438495,0.5469522240527183
722,murraed02,1984,107,29,110.0,10.0,1,0.30612244897959184,0.4099290780141844,0.5085034013605442
723,ripkeca01,1984,71,27,86.0,2.0,1,0.3042121684867395,0.3743016759776536,0.5101404056162246
724,sandbry01,1984,52,19,84.0,32.0,1,0.31446540880503143,0.3669064748201439,0.5204402515723271
725,schmimi01,1984,92,36,106.0,5.0,1,0.2765151515151515,0.3829113924050633,0.5359848484848485
726,schuri01,1984,6,2,5.0,0.0,0,0.27586206896551724,0.3888888888888889,0.6206896551724138
727,tartada01,1984,2,2,7.0,0.0,0,0.3,0.375,0.65
728,walkedu01,1984,33,10,28.0,7.0,0,0.2923076923076923,0.391304347826087,0.5282051282051282
729,walkegr01,1984,35,24,75.0,8.0,0,0.29411764705882354,0.34647302904564314,0.5316742081447964
730,winfida01,1984,53,19,100.0,6.0,1,0.3403880070546737,0.3929712460063898,0.5149911816578483
731,barfije01,1985,66,27,84.0,22.0,1,0.2894248608534323,0.369281045751634,0.536178107606679
732,bosleth01,1985,20,7,27.0,5.0,0,0.3277777777777778,0.3910891089108911,0.5111111111111111
733,bradlph01,1985,55,26,88.0,22.0,1,0.2995319812792512,0.3647887323943662,0.49765990639625585
734,brettge01,1985,103,30,112.0,9.0,1,0.33454545454545453,0.43609022556390975,0.5854545454545454
735,brownmi02,1985,22,5,33.0,2.0,0,0.33170731707317075,0.391304347826087,0.5121951219512195
736,caldeiv01,1985,19,8,28.0,4.0,0,0.2857142857142857,0.34913793103448276,0.5142857142857142
737,cedence01,1985,5,6,19.0,5.0,0,0.4342105263157895,0.4634146341463415,0.75
738,clarkja01,1985,83,22,87.0,1.0,1,0.28054298642533937,0.39285714285714285,0.502262443438914
739,fieldce01,1985,6,4,16.0,0.0,0,0.3108108108108108,0.35802469135802467,0.527027027027027
740,fundema01,1985,5,2,13.0,0.0,0,0.3142857142857143,0.35064935064935066,0.5285714285714286
741,gibsoki01,1985,71,29,97.0,30.0,1,0.2874354561101549,0.36431784107946025,0.5180722891566265
742,greenmi01,1985,3,4,8.0,1.0,0,0.3225806451612903,0.38235294117647056,0.7419354838709677
743,guerrpe01,1985,83,33,87.0,12.0,1,0.3203285420944558,0.42168674698795183,0.5770020533880903
744,hassero01,1985,28,13,42.0,0.0,0,0.2958801498127341,0.3691275167785235,0.5093632958801498
745,henderi01,1985,99,24,72.0,80.0,1,0.31444241316270566,0.41896024464831805,0.5155393053016454
746,mattido01,1985,56,35,145.0,2.0,1,0.3236196319018405,0.37103448275862067,0.5674846625766872
747,mcgeewi01,1985,34,10,82.0,56.0,1,0.35294117647058826,0.38402457757296465,0.5032679738562091
748,milleda01,1985,1,2,7.0,0.0,0,0.375,0.4,0.5833333333333334
749,murphda05,1985,90,37,111.0,10.0,1,0.3003246753246753,0.38764044943820225,0.538961038961039
750,murraed02,1985,84,31,124.0,5.0,1,0.2967409948542024,0.3825701624815362,0.5231560891938251
751,parkeda01,1985,52,34,125.0,5.0,1,0.31181102362204727,0.3645533141210375,0.5511811023622047
752,sandbry01,1985,57,26,83.0,54.0,1,0.3054187192118227,0.36363636363636365,0.5041050903119869
753,schmimi01,1985,87,33,93.0,1.0,0,0.2768670309653916,0.3751937984496124,0.5318761384335154
754,strawda01,1985,73,29,79.0,26.0,0,0.27735368956743,0.3893617021276596,0.5572519083969466
755,youngmi01,1985,48,28,81.0,1.0,0,0.2733333333333333,0.34791252485089463,0.5133333333333333
756,barfije01,1986,69,40,108.0,8.0,1,0.28862478777589134,0.368107302533532,0.5585738539898133
757,bellge02,1986,41,31,108.0,7.0,1,0.3088923556942278,0.3492753623188406,0.53198127925117
758,brookhu01,1986,25,14,58.0,4.0,0,0.33986928104575165,0.3875739644970414,0.5686274509803921
759,ceyro01,1986,44,13,36.0,0.0,0,0.2734375,0.3836065573770492,0.5078125
760,danieka01,1986,22,6,23.0,15.0,0,0.32044198895027626,0.39805825242718446,0.5193370165745856
761,daviser01,1986,68,27,71.0,80.0,1,0.27710843373493976,0.37782340862423,0.5228915662650603
762,gaettga01,1986,52,34,108.0,14.0,1,0.28691275167785235,0.346969696969697,0.5184563758389261
763,gibsoki01,1986,68,28,86.0,34.0,0,0.2675736961451247,0.37115384615384617,0.49206349206349204
764,griffke01,1986,20,12,32.0,12.0,0,0.3082191780821918,0.3514376996805112,0.5034246575342466
765,grubbjo01,1986,28,13,51.0,0.0,0,0.3333333333333333,0.411522633744856,0.5904761904761905
766,hallme01,1986,33,18,77.0,6.0,0,0.29638009049773756,0.3458333333333333,0.49321266968325794
767,hassero01,1986,22,3,20.0,0.0,0,0.35333333333333333,0.4367816091954023,0.5
768,lombaph01,1986,4,2,6.0,0.0,0,0.2777777777777778,0.36585365853658536,0.5277777777777778
769,lopesda01,1986,31,6,22.0,17.0,0,0.29936305732484075,0.418848167539267,0.49044585987261147
770,lynnfr01,1986,53,23,67.0,2.0,0,0.2871536523929471,0.3706140350877193,0.4987405541561713
771,mattido01,1986,53,31,113.0,0.0,1,0.3515509601181684,0.3940620782726046,0.5731166912850812
772,mcreyke01,1986,66,26,96.0,8.0,0,0.2875,0.3584905660377358,0.5035714285714286
773,parrila01,1986,52,28,94.0,3.0,0,0.27586206896551724,0.3473282442748092,0.5086206896551724
774,pasquda01,1986,47,16,45.0,2.0,0,0.29285714285714287,0.3987915407854985,0.525
775,puckeki01,1986,34,31,96.0,20.0,1,0.32794117647058824,0.36615811373092927,0.5367647058823529
776,riceji01,1986,62,20,110.0,0.0,1,0.32362459546925565,0.3838383838383838,0.49029126213592233
777,ryalma01,1986,2,2,5.0,1.0,0,0.375,0.4117647058823529,0.5625
778,schmimi01,1986,89,37,119.0,1.0,1,0.2898550724637681,0.3896499238964992,0.5471014492753623
779,steinte01,1986,1,2,4.0,0.0,0,0.3333333333333333,0.375,0.7333333333333333
780,tartada01,1986,61,25,96.0,4.0,0,0.2700587084148728,0.3472222222222222,0.4892367906066536
781,valleda01,1986,7,5,15.0,0.0,0,0.33962264150943394,0.4166666666666667,0.6792452830188679
782,walkegr01,1986,29,13,51.0,1.0,0,0.2765957446808511,0.3449367088607595,0.4929078014184397
783,woodsal01,1986,3,2,8.0,0.0,0,0.32142857142857145,0.375,0.5714285714285714
784,bellge02,1987,39,47,134.0,5.0,1,0.3081967213114754,0.3518796992481203,0.6049180327868853
785,boggswa01,1987,105,24,89.0,1.0,1,0.3629764065335753,0.46096096096096095,0.588021778584392
786,brettge01,1987,72,22,78.0,6.0,0,0.2903981264637002,0.38779527559055116,0.4964871194379391
787,caldeiv01,1987,60,28,83.0,10.0,0,0.2933579335793358,0.3624382207578254,0.525830258302583
788,clarkja01,1987,136,35,106.0,1.0,1,0.2863961813842482,0.45878136200716846,0.5966587112171837
789,clarkwi02,1987,49,35,91.0,5.0,1,0.30812854442344045,0.37094017094017095,0.5803402646502835
790,danieka01,1987,60,26,64.0,26.0,0,0.3342391304347826,0.4289044289044289,0.6168478260869565
791,davisal01,1987,72,29,100.0,0.0,0,0.29482758620689653,0.37009063444108764,0.5155172413793103
792,daviser01,1987,84,37,100.0,50.0,1,0.29324894514767935,0.398576512455516,0.5928270042194093
793,dernibo01,1987,19,8,21.0,16.0,0,0.3165829145728643,0.3789954337899543,0.49748743718592964
794,durhale01,1987,51,27,63.0,2.0,0,0.2733485193621868,0.3475609756097561,0.5125284738041003
795,dwyerji01,1987,37,15,33.0,4.0,0,0.27385892116182575,0.37142857142857144,0.4979253112033195
796,evansdw01,1987,106,34,123.0,4.0,1,0.3049907578558225,0.4170471841704718,0.5693160813308688
797,fieldce01,1987,20,14,32.0,0.0,0,0.26857142857142857,0.34517766497461927,0.56
798,greenmi01,1987,35,19,89.0,5.0,0,0.3276699029126214,0.38596491228070173,0.5703883495145631
799,guerrpe01,1987,74,27,89.0,9.0,1,0.3376146788990826,0.4158730158730159,0.5394495412844037
800,gwynnto01,1987,82,7,54.0,56.0,1,0.3701188455008489,0.4469026548672566,0.5110356536502547
801,henderi01,1987,80,17,37.0,41.0,0,0.2905027932960894,0.42272727272727273,0.4972067039106145
802,herndla01,1987,23,9,47.0,1.0,0,0.3244444444444444,0.3779527559055118,0.52
803,hornsa01,1987,17,14,34.0,0.0,0,0.27848101265822783,0.3559322033898305,0.5886075949367089
804,hrbekke01,1987,84,34,90.0,5.0,1,0.2851153039832285,0.38869257950530034,0.5450733752620545
805,jacobbr01,1987,75,32,69.0,2.0,0,0.3,0.3870967741935484,0.5407407407407407
806,joynewa01,1987,72,34,117.0,8.0,1,0.2854609929078014,0.3655913978494624,0.5283687943262412
807,maldoca01,1987,34,20,85.0,8.0,0,0.2918552036199095,0.3456032719836401,0.5090497737556561
808,mattido01,1987,51,30,115.0,1.0,1,0.3268892794376098,0.3783783783783784,0.5588752196836555
809,mcgwima01,1987,71,49,118.0,1.0,1,0.289048473967684,0.36973478939157567,0.6175942549371634
810,mcgwima01,1987,71,49,118.0,1.0,0,0.289048473967684,0.36973478939157567,0.6175942549371634
811,mitchke01,1987,28,15,44.0,9.0,0,0.30597014925373134,0.37583892617449666,0.5298507462686567
812,molitpa01,1987,69,16,75.0,45.0,1,0.35268817204301073,0.4376163873370577,0.5655913978494623
813,mullira01,1987,34,11,44.0,1.0,0,0.3102409638554217,0.3712737127371274,0.5
814,mumphje01,1987,35,13,44.0,1.0,0,0.3333333333333333,0.4,0.5339805825242718
815,murphda05,1987,115,44,105.0,16.0,1,0.2950530035335689,0.417027417027417,0.5795053003533569
816,nokesma01,1987,35,32,87.0,2.0,1,0.2885032537960954,0.3445544554455445,0.5357917570498916
817,nokesma01,1987,35,32,87.0,2.0,0,0.2885032537960954,0.3445544554455445,0.5357917570498916
818,puckeki01,1987,32,28,99.0,12.0,1,0.3317307692307692,0.36676646706586824,0.5336538461538461
819,raineti01,1987,90,18,68.0,50.0,1,0.330188679245283,0.42902711323763953,0.5264150943396226
820,readyra01,1987,67,12,54.0,7.0,0,0.30857142857142855,0.42280285035629456,0.52
821,salasma01,1987,5,3,9.0,0.0,0,0.37777777777777777,0.43137254901960786,0.6222222222222222
822,schmimi01,1987,83,35,113.0,2.0,1,0.29310344827586204,0.38825448613376834,0.5478927203065134
823,schrobi01,1987,16,14,42.0,5.0,0,0.332,0.379182156133829,0.548
824,sheetla01,1987,31,31,94.0,1.0,0,0.31556503198294245,0.35826771653543305,0.5628997867803838
825,strawda01,1987,97,39,104.0,36.0,1,0.28383458646616544,0.3984375,0.5827067669172933
826,tartada01,1987,79,34,101.0,9.0,1,0.30927835051546393,0.38980509745127434,0.5412371134020618
827,teufeti01,1987,44,14,61.0,3.0,0,0.3076923076923077,0.3976945244956772,0.5451505016722408
828,trammal01,1987,60,28,105.0,21.0,1,0.34338358458961477,0.4024024024024024,0.5510887772194305
829,vanslan01,1987,56,21,82.0,34.0,0,0.2925531914893617,0.3588516746411483,0.5070921985815603
830,boggswa01,1988,125,5,58.0,2.0,1,0.3664383561643836,0.4756606397774687,0.4897260273972603
831,bondsba01,1988,72,24,58.0,17.0,0,0.2825278810408922,0.36807817589576547,0.49070631970260226
832,brettge01,1988,82,24,103.0,14.0,1,0.30560271646859083,0.3891336270190896,0.5093378607809848
833,cansejo01,1988,78,42,124.0,40.0,1,0.30655737704918035,0.390625,0.5688524590163935
834,clarkwi02,1988,100,29,109.0,9.0,1,0.2817391304347826,0.386066763425254,0.5078260869565218
835,colesda01,1988,17,10,34.0,3.0,0,0.2923076923076923,0.3561643835616438,0.5076923076923077
836,daviser01,1988,65,26,93.0,35.0,1,0.2733050847457627,0.36279926335174956,0.4894067796610169
837,dawsoan01,1988,37,24,79.0,12.0,1,0.30287648054145516,0.3442879499217527,0.5042301184433164
838,fiskca01,1988,37,19,50.0,0.0,0,0.2766798418972332,0.3771043771043771,0.541501976284585
839,gaettga01,1988,36,28,88.0,7.0,1,0.30128205128205127,0.3533980582524272,0.5512820512820513
840,galaran01,1988,39,29,92.0,13.0,1,0.3021346469622332,0.3524962178517398,0.5402298850574713
841,greenmi01,1988,87,22,119.0,16.0,1,0.3254237288135593,0.4155844155844156,0.5305084745762711
842,hendeda01,1988,47,24,94.0,2.0,1,0.3037475345167653,0.36283185840707965,0.52465483234714
843,hrbekke01,1988,67,25,76.0,0.0,0,0.31176470588235294,0.386986301369863,0.5196078431372549
844,jeffegr01,1988,8,6,17.0,5.0,0,0.3211009174311927,0.3644067796610169,0.5963302752293578
845,mcgrifr01,1988,79,34,82.0,6.0,1,0.28171641791044777,0.3756019261637239,0.5522388059701493
846,phelpke01,1988,51,14,32.0,1.0,0,0.28421052631578947,0.4344262295081967,0.5473684210526316
847,puckeki01,1988,23,24,121.0,6.0,1,0.3561643835616438,0.3748191027496382,0.5449010654490106
848,strawda01,1988,85,39,101.0,29.0,1,0.26887661141804786,0.365625,0.5451197053406999
849,tartada01,1988,76,26,102.0,8.0,0,0.27416173570019725,0.36930860033726814,0.514792899408284
850,vanslan01,1988,57,25,100.0,30.0,1,0.2879045996592845,0.34498480243161095,0.5059625212947189
851,winfida01,1988,69,25,107.0,9.0,1,0.3220035778175313,0.3977812995245642,0.5295169946332737
852,baineha01,1989,60,13,56.0,0.0,0,0.3213213213213213,0.42317380352644834,0.5045045045045045
853,bonilbo01,1989,76,24,86.0,8.0,1,0.28084415584415584,0.35816618911174786,0.4902597402597403
854,clarkwi02,1989,74,23,111.0,8.0,1,0.3333333333333333,0.4074074074074074,0.5459183673469388
855,danieka01,1989,7,2,8.0,3.0,0,0.34210526315789475,0.43478260869565216,0.5526315789473685
856,davisal01,1989,101,21,95.0,0.0,1,0.30522088353413657,0.4238952536824877,0.4959839357429719
857,daviser01,1989,68,34,101.0,21.0,1,0.2813852813852814,0.3671586715867159,0.5411255411255411
858,davisgl01,1989,69,34,89.0,4.0,1,0.2685025817555938,0.34992458521870284,0.49225473321858865
859,esaskni01,1989,66,30,108.0,1.0,1,0.2765957446808511,0.35545023696682465,0.5
860,hrbekke01,1989,53,25,84.0,3.0,0,0.272,0.36027713625866054,0.5173333333333333
861,johnsho01,1989,77,36,101.0,41.0,1,0.287215411558669,0.36946564885496186,0.5586690017513135
862,kittlro01,1989,22,11,37.0,0.0,0,0.30177514792899407,0.37755102040816324,0.5562130177514792
863,mcgrifr01,1989,119,36,92.0,7.0,1,0.26860254083484575,0.39911634756995584,0.5245009074410163
864,mitchke01,1989,87,47,125.0,3.0,1,0.29097605893186,0.3875,0.6353591160220995
865,sandbry01,1989,59,30,76.0,15.0,1,0.29042904290429045,0.3561847988077496,0.4966996699669967
866,sierrru01,1989,43,29,119.0,8.0,1,0.305993690851735,0.3468795355587808,0.5425867507886435
867,smithdw01,1989,31,9,52.0,9.0,0,0.3236151603498542,0.3819628647214854,0.49271137026239065
868,smithlo01,1989,76,21,79.0,25.0,1,0.3153526970954357,0.4149305555555556,0.533195020746888
869,stephph01,1989,3,2,2.0,0.0,0,0.35294117647058826,0.45,0.7058823529411765
870,yountro01,1989,63,21,103.0,19.0,1,0.31758957654723124,0.38427947598253276,0.511400651465798
871,bondsba01,1990,93,33,114.0,52.0,1,0.30057803468208094,0.4057971014492754,0.5645472061657033
872,brettge01,1990,56,14,87.0,9.0,1,0.3290441176470588,0.3871499176276771,0.5147058823529411
873,cansejo01,1990,72,37,101.0,19.0,1,0.27442827442827444,0.37122557726465366,0.5426195426195426
874,danieka01,1990,68,27,94.0,4.0,1,0.29555555555555557,0.3893129770992366,0.5311111111111111
875,dawsoan01,1990,42,27,100.0,16.0,1,0.31001890359168244,0.35800344234079173,0.5349716446124764
876,fieldce01,1990,90,51,132.0,0.0,1,0.2774869109947644,0.3774145616641902,0.5916230366492147
877,gantro01,1990,50,32,84.0,33.0,1,0.3026086956521739,0.35714285714285715,0.5391304347826087
878,griffke01,1990,10,3,18.0,0.0,0,0.37662337662337664,0.4431818181818182,0.5194805194805194
879,henderi01,1990,97,28,61.0,65.0,1,0.32515337423312884,0.4391891891891892,0.5766871165644172
